PaymentID,ClaimID,PaymentAmount,PaymentStatus,PaymentDate
28c6be5b-c01d-4a33-b4e8-d78d733c5ad9,0bad1722-f61c-4a6e-86af-c390c7a4f9be,1712.54,Pending,2023-05-06
28dced3c-e2aa-44e3-855c-a2b488c5b174,5747cc55-cd03-4292-a7a3-cf5f216b26b5,1247.87,Rejected,2021-04-23
28e0c048-dbde-45c0-9f89-f11b8df8aecc,014838f2-6746-4e82-80ec-f109afe20796,4954.29,Pending,2021-05-10
28ef0ef6-2cd8-4d74-a898-a408611f73f4,69f57d87-ba6c-45bb-b258-91ad1c45f2c9,4142.66,Rejected,2022-03-28
290a0f71-75e5-4a3b-b820-b1785d98cabe,6783db9b-ef0c-43be-80fb-5271608f35cc,1707.4,Paid,2020-03-07
292ebc92-d3b7-44d3-8846-06014bb87214,7d2ed61b-4776-451f-92e0-0cb32a5fcd07,2824.69,Paid,2020-09-15
2933db76-453d-4408-b2f4-e247fbb94692,4b276081-4191-4aa0-a7a1-701d3b688a0d,1485.85,Paid,2023-08-01
293b3d24-8e1b-4a27-8059-e8157e3a525a,6a934a23-eba5-4272-bada-17ad577fdcc8,2511.11,Pending,2021-12-27
293e4865-0bf7-43fc-8d05-db1f20517d3c,3ddca465-c823-4967-ab2f-7aef32b94454,3144.57,Rejected,2020-05-19
29459452-9c1d-47e9-a9cd-ba6e7dea0614,4da8b8d5-7f89-454b-ad6f-6e5ed3827f82,4560.35,Pending,2024-12-02
2945e6be-9643-4a68-93fd-f59409e4e129,85058fcc-0b1d-4d53-aae7-9ea7069faa2f,2416.16,Rejected,2021-06-01
29814191-ef5b-42c3-b7bd-f5ed39db6136,f433084f-eb03-47db-bfb6-356dc7d3b606,4048.89,Rejected,2022-10-07
2990a0c5-d793-4a04-b22c-d45d4eef9c0b,e42a0f52-f065-44e6-83a8-fff427422a72,2190.74,Rejected,2024-11-06
299cbf1b-9051-4547-909e-7c375babe42d,cdaf5e12-1cb6-4cc1-bb2e-01e98bcb8a7b,782.96,Paid,2022-05-08
29b5d5fd-1d2a-4440-9e91-e3139394b4d4,0c47f232-5a8c-4b8a-ae2f-890f252399cb,2801.27,Paid,2021-03-16
29ca1011-90a2-4c34-a20b-a61629406b21,180ff664-bf45-475a-9f16-d6bca5945b34,3802.1,Pending,2024-07-19
29dca4c8-5156-4dee-a4b1-fa971b917242,ae8c02b0-884b-48a4-a7b9-a76caaec9f61,2816.19,Pending,2020-08-12
29e5dbdd-f776-46ba-b8b3-d415417d7759,10865bed-3c8d-43cf-ac80-ae2c9873fa46,1953.29,Pending,2024-10-21
29f19781-6a2d-409f-8376-2ffa12ba5aed,7429ce58-7d71-455d-bbab-9eec9dbf42fc,2071.46,Rejected,2024-01-08
2a038e09-bebd-405e-8f89-695ddb7e13db,8307900d-1c4c-4203-bcef-ca882fc80a94,4905.16,Paid,2020-09-13
2a07c7e1-30e0-4406-8b7f-8ab6c0829266,e64767c1-7cd6-4ba3-af83-bf6d59168d91,31043.4,Rejected,2022-09-11
2a269fd0-0221-488f-980c-be7966ed7c16,c78c92dd-126a-4868-a942-8e39550db08d,3622.69,Rejected,2023-09-20
2a3ce3c5-4976-4c70-a06a-fd3b5f691694,175d1c1e-27ea-4b60-bfa4-e34d5cb06433,4929.8,Pending,2020-11-14
2a46d615-5f87-41f6-a98c-6e503a2e384c,53a5c8c8-0be9-42d3-b650-76ebc20a12c8,2455.48,Paid,2024-01-16
2a51f53e-d82e-46ee-a3a7-f8e10fbc9e04,922a38ef-e7d8-49b8-8be2-b2b0bdcc8671,633.51,Rejected,2021-05-20
2a5ce89f-3b2a-4ed6-bc35-bc974f1e1dd8,bec0d982-2a34-4bbb-8aef-bb52ac0393dc,1910.58,Pending,
2a79cb5c-1fda-4b71-a42a-254133542789,038f8bd5-54fb-49d3-9b7a-f92626886d16,2216.82,Rejected,2024-08-20
2aa3f7d2-4604-4382-9f37-dc2d2f426ca5,a5501667-d47e-44d4-82ac-34fe7a71497a,412.33,Paid,2024-06-10
2aab2bd3-a473-430e-a19a-c16de609503c,8bd9f0bb-1471-4c01-b2fa-594eeae0bc7a,3972.66,Rejected,2023-10-12
2ab5b234-340d-4c12-9326-bc895032737f,b39ca6be-cf97-4e99-ac10-9987766f05fe,3866.63,Rejected,2024-02-23
2ac4892d-73d5-4dfe-bef5-3b30e4662793,febf21b2-9db4-4049-a31d-685c10968627,1556.58,Pending,2020-06-20
2aca038a-973d-4088-a546-c2327bf4e3a5,0010830c-44de-4daf-8953-00211a81c39c,1465.54,Pending,2023-11-20
2ae444b2-f04a-4d4e-b72b-6fc0cc78b483,e5b666f8-6285-4bef-8fa7-e9bdb205ce81,1375.13,Rejected,2023-06-20
2ae8c498-19f4-4104-ab9b-6470a834bb38,4cf57244-bd13-4051-b4d6-36810655dc98,3832.96,Pending,2021-01-22
2af2c4fa-21af-4bb8-be84-6c9601e303b0,3b86a1c1-299c-49b7-ac36-2c1f5fc10137,2189.86,Pending,2024-03-31
2af3f4ac-9517-49a2-85a1-2b90a5c88129,673d5853-b967-46f8-9565-070aa0922e38,1713.95,Paid,2023-01-02
2b2a9f54-66cd-4b56-a491-103b460ad994,5f6cb670-04fb-470a-9ca0-6c1f0f919bc5,2641.29,Pending,
2b3d8d20-afc0-4b58-b200-02274e0f9a70,6aa89a74-e7c9-4102-bef0-2aa4a1c548e3,3197.39,Paid,2021-03-05
2b425403-d52b-4f3d-b632-c8ccbdc6db19,45b39df9-ad95-401f-9f68-d82ec3a495f2,4954.24,Pending,2021-04-22
2b526d77-1a95-4091-8cee-bd0666f9a23d,359fd1ef-0f4e-412f-b102-2f20d5f53b55,2354.52,Paid,2023-11-15
2b56a473-cf6f-49c6-9680-9da75a0a57ae,d50dc558-f51e-4654-b354-350e6d844439,1877.36,Rejected,2024-08-15
2b5cae22-7d5d-40a3-96e1-28381a288a6d,ad496cad-e926-468e-912c-1dbb2e65b272,3631.42,Rejected,2021-04-03
2b7da14b-16bf-496b-8032-ca5aae6dd43d,f7dae208-fc82-4706-a94d-d47098af9aa8,2110.05,Pending,
2b7dcc99-1e2b-4db3-b102-7824dfc36c97,e31f1496-3a97-407c-9396-1fa880c7d2ac,244.11,Rejected,2020-08-01
2b83a8fc-c127-4d00-b744-d7b7637a1cff,a11047b5-7d69-45c4-8080-bf6d2596573e,3830.43,Rejected,2024-06-17
2b8a1600-a7a3-4167-b396-03dadf7105b1,22936a77-c01a-401c-8269-a3c056c4aeb1,2197.49,Paid,2023-02-01
2b92917e-1ad2-4934-aaea-084c68ca3abc,c1587055-c4d6-49af-bb20-71807ccce7a2,4592.83,Rejected,2022-09-24
2b96a613-60f6-41b9-9b24-6bb81d5984f0,9fe64cc1-3b73-43d1-982c-827ed4addec6,2920.55,Paid,2021-06-15
2bb5e48b-1a6c-42c7-b893-f458e5816324,78fb5483-3c75-481c-99ec-3cef85b8ed34,3731.86,Rejected,
2bf02298-dca3-4368-a5ba-eb55e870b82f,485a40ab-616a-4fb9-aa14-4a030fb31997,2367.24,Paid,2023-01-02
2c061547-fbf4-4c53-b4d1-4cb8f0ba03d6,55e05478-f6af-4f12-ae3a-1a2d117a2720,1656.94,Pending,
2c0ed211-d358-4677-ab86-232e850e13db,a5e852ee-3486-458b-9e21-81ec76df4bc9,4870.41,Rejected,
2c15b854-3b52-4528-abff-6dd041486214,9bcb612b-a54f-4e31-a8ca-c543f871f7e7,2796.66,Rejected,2020-11-23
2c2fd89d-fd11-4617-ae6c-75423274aa2b,7d6b3cf7-e9f9-4915-a9a9-f4a6191a7d42,907.95,Rejected,2021-11-13
2c434f6f-9d73-4757-8407-881a9465ba3c,0e739db1-dfed-4f42-967f-854762966337,54.86,Pending,
2c444e2f-aa1b-4504-b82b-14cf2aa79976,60627288-e66e-4c52-97d3-0f71c988c4c1,3108.22,Paid,2020-05-04
2c4ff423-34dd-465a-b439-cc3c3f6afad1,ba220e45-e5f6-4269-b884-adfa6b844497,3408.14,Rejected,2022-08-28
2c50ceeb-d42b-4e4a-8b61-02063d5a7750,a07fa063-9ba4-44f0-a167-1fd139c903b7,1438.24,Paid,2022-03-31
2c565a16-3efc-42a3-9cf4-c519b81b4bd3,9efea67d-e54f-4ced-99b1-e06c7935966d,1783.89,Paid,
2c5f8785-afba-488c-ad40-939ff26cf1bf,a1046395-c849-429b-84d4-cfe9c1c94d8c,1986.52,Rejected,2023-03-28
2c6b85d7-d292-491b-b106-18f4e66656cc,b707f83c-bbd6-4ff2-b85b-ede7e712e98a,1384.15,Pending,2021-09-02
2c6d317d-1d9f-47df-91f3-3405c5b975bd,34165292-d785-475f-88f0-845a4ce60b0a,766.2,Paid,
2c704a81-36de-4d8d-8b62-08abe76492d9,2831019c-eb40-45df-b0d0-cd0ce6988ab0,1939.55,Rejected,2020-12-06
2c749109-8810-49ae-86b5-9c6bdffd0ee0,5e03e20e-21dc-4c6c-8444-c4764c5ab592,2242.69,Paid,2022-03-10
2c8567b6-8c4b-4524-94af-ba37e1d94d5d,6c4ee954-f0fa-4678-976d-66da022ef774,9201.16,Rejected,2023-09-03
2c984dbf-6785-4346-affa-4f883afc34bc,8cba586b-144c-4fbb-bc21-6b04be26d9e3,3139.62,Pending,2024-08-02
2c9d4bc7-37f5-432c-8245-928b15b83be4,b23845c4-c12d-4e8a-b393-def5f9150824,861.13,Pending,2024-02-05
2cb5947d-d723-4c83-a0bc-66bcf9b90651,13b8a8c6-8314-4363-97a7-a0842fcba7a7,751.91,Pending,2021-12-07
2cc2e477-5336-4a68-bde0-3cd08eb034e3,113865c0-b84e-49b5-baa2-f5a9658e95d9,1159.2,Pending,2021-01-29
2cd20bc1-8345-4a97-8ea9-15b7a0cde628,1b599189-734f-42eb-bcde-da6c6dbe2688,950.0,Pending,2020-10-21
2cd61de7-871c-41db-9876-f51625c712aa,2cf462ae-53eb-43f1-bcd9-8329bb22c279,3187.65,Rejected,
2cdeb1e6-209f-40db-aa69-3b9c7367fb66,4707ed09-09ea-426e-a97b-75de10231ad9,249.98,Paid,2021-08-15
2cec89c8-f5e3-4a10-bf84-f63be35c7b47,0fbd7389-4fbd-4abd-a618-56973293e108,1885.17,Pending,2024-04-24
2cf27e8d-a585-454c-aab6-486c81e4672c,d02e5aa7-c5c6-46e4-986b-1149955e1abb,1944.79,Pending,2020-10-05
2d2ae070-ed81-42a2-af13-e0802f2b64a3,f48fdf24-9351-4826-9d93-9536c82f74c3,2677.87,Rejected,2020-12-08
2d2d990f-2939-4932-a53b-f9e8d73c71b5,abdb9fec-1d24-4c59-8306-86e4b99df378,2171.56,Rejected,2021-01-21
2d34f0ed-cdf6-48ad-8457-f8b7d585b696,14fc3c47-8e3c-4f93-9ef3-943aa55601ff,848.43,Rejected,2022-06-05
2d5c9504-5c5a-4f5f-8b8c-dbadbd19b382,57c1ca02-2691-4946-b7eb-e1f6aa05ab13,131.3,Rejected,2021-11-17
2d65fc73-05d8-4dcf-a246-72bc944aa253,b3f76e16-c677-4ac7-bc95-02d22fb417bf,2261.9,Rejected,2020-07-15
2d6cae42-ca4b-4055-a840-586e6c37a3b2,fb40764c-62d2-4032-b306-4c9093130a2d,535.74,Rejected,2020-02-16
2d6e99d7-8c39-43f0-aaa7-94129c554dc5,cb7b05e6-e4b4-41a4-8e45-f8524b6b054c,1520.97,Paid,2022-07-14
2d722881-6dbb-4e44-992f-e1e2326b4d57,0d5d63d6-3782-47a6-b4ab-1c62aa627ce2,321.46,Paid,2022-06-19
2d775ff2-d30e-4325-93fd-39b47d049960,dbb835dc-cb54-4cb1-ab3d-2313e43cb1e0,1957.75,Rejected,2020-11-17
2d93cacf-5514-4134-bdc6-000305db0192,0547aae7-0b98-4fa9-b183-f7b1a7c87630,3598.37,Paid,2023-01-25
2da949c3-00bb-4140-a9ce-6cc4d302414a,ceb1aa67-7653-409e-8f94-a79ab7658eec,274.41,Paid,2020-11-06
2dd26ef8-e640-43dc-a709-deec0b936dd5,50412ddc-996f-4005-9aa8-ff4ada82ebb1,172.33,Paid,2022-06-01
2dde46b0-befd-4eb9-808d-598f86b98b9d,3669acc6-65d4-4e11-be45-06e28666495c,3919.25,Paid,2020-08-17
2de43949-e6e3-4c16-91cd-7ca449d87d10,d76e267f-a901-4cd5-9861-f2b539dcc1b2,1237.43,Rejected,2023-11-28
2de4965d-777c-4171-b5c8-fbf9a305bcc1,9fdbcf39-c82b-498b-b354-5b1c40af77e1,562.34,Rejected,2020-06-23
2dea4189-f8c7-4453-b283-a3fed53374ee,a0554488-1d0f-4bde-be7f-2705a5f03826,3919.26,Rejected,
2df2f589-06fd-4cca-be88-298121266e2a,ee21c1b5-4a83-4784-adce-e687cec850be,620.33,Rejected,2022-04-19
2df9cb9c-c6cf-4e31-9573-22153205176c,d8f2c9ee-d6b1-4920-88b2-aefe380cd659,1893.1,Rejected,2021-06-10
2e0ede38-c09d-49d0-a221-759ea3828d18,e2f80077-f50f-4c79-9f24-8ff35d7fe3f2,1648.77,Rejected,2021-11-10
2e1dabf7-ad4c-4af4-8720-291fbe993d81,ff196fb4-1dd9-4c30-b3ec-e6f3b51014ef,3927.32,Pending,2020-12-23
2e24cef0-a274-4d4b-8e2b-53e53231b810,23c23886-8afa-49d3-abff-8bbfb5ea8a83,2883.51,Paid,2020-10-19
2e2962cc-46ad-4d4b-be07-b0e843fec0a8,f0edc1ab-5a71-488c-8986-5824da092bdc,1803.07,Rejected,2020-06-18
2e2ac7ab-ef77-4d0c-a4f7-f6b2c23ad446,24aa68ed-91d1-40ce-8456-d7e2f7c747e2,88.83,Paid,2023-10-22
2e3d388a-888b-45fd-a814-f63ab6e14ef2,17748bed-07fc-4c5a-a8e9-ca5a4049806c,37376.9,Rejected,2020-09-15
2e515ff1-8887-4fe4-bb6d-b7570d225acb,36f72669-0274-4cfd-9485-8c437efecb29,1059.46,Pending,
2e6838a6-12ba-48de-bd09-486c6503953c,5cb6450c-045c-4455-9e7f-0cf47baf177a,615.62,Pending,2021-01-08
2e6f8c7f-ca04-4610-80ea-184922f0c247,18a9ebc1-e37a-4348-b156-32a1cbbd5f44,3604.99,Paid,2020-04-30
2e760720-ccd2-4120-9053-03378afd1092,5d1745a3-90c1-44bf-92f6-dd5f77a46668,2507.61,Pending,2020-05-01
2e7e9fe8-57f0-4d75-93dc-9e57b4975ff0,65b8430f-b4a8-425c-8d7a-684efa31fa5f,3343.0,Pending,2023-05-22
2eac1365-4b70-4d1b-bc05-ce42666a555e,58f3158b-9958-4362-a879-a43e97735c9e,55.21,Rejected,2021-07-25
2ef4efd5-ce7d-40b0-9e7c-5700309d3b7c,aa7bf2b4-eaea-4224-8a39-8a3862fe0e27,990.69,Pending,2021-03-12
2f081357-7381-41d9-b985-03ac5275b1e3,702fef1f-f011-40d8-980d-e9858324e1cd,4140.5,Rejected,2023-03-30
2f0a5e4d-a371-4d21-9aeb-4a0043c95616,10ca165d-7ef5-41ee-9b72-6a6a6429259b,4127.98,Paid,2021-09-05
2f1a1130-44f2-4608-90e6-2c4880c4dbb0,02e22c8b-e026-4d40-9048-d5d5a6d0133a,425.29,Rejected,2020-06-27
2f2f0bba-2c63-4ed2-8637-4a826c266b03,41b4eb45-6594-4a1c-ada6-07c56ea89b8f,3477.71,Pending,2024-08-08
2f396e41-2aa8-48e4-b314-d1f3a7b3d559,e5fc2641-2b0f-4ad0-8f0b-8ead6966d9ee,1718.72,Rejected,2022-11-05
2f426b94-3a98-4f07-bbe4-a85e0771c0a2,f9a0031c-dd7f-453a-8b78-d597613c8deb,1937.15,Paid,2020-03-27
2f61d2aa-b083-4e07-80d1-7935c91f931f,216e4fa6-8f4b-4f26-8bee-b902c910c447,3994.0,Rejected,2020-12-11
2f82f9ad-8a15-4186-98db-baec4581d457,f0c6a926-528b-4e29-855f-26520b3785eb,2451.83,Rejected,2020-08-08
2f8a4fb2-7761-43c3-b9dc-5d75813148ae,3b8acd2d-8ab1-4263-99b0-6de219f13794,148.03,Pending,2020-01-12
2f8df75e-6311-4838-8de8-24f196a33164,1d85ba63-e206-44aa-8b8b-0cf5f41500e7,1443.27,Rejected,2024-08-06
2fa0dbe1-9495-4703-adc7-5861523737e6,8eda91c3-4271-425e-b9f0-a6c64c1b5c60,2449.02,Paid,2023-05-12
2fa555c1-c52d-4783-9f01-af13b2f5ea03,12288167-b0aa-4c0f-902c-1d2d163589ce,2102.24,Pending,2020-10-05
2fa68c8b-6561-4905-b32e-4af4ed7a79b5,14ffca9f-23ce-4bf2-ab03-9db0c6a0b566,61.24,Pending,2020-04-30
2fb2cc81-ef2e-4b9f-9ce9-b3baa85c2d9a,9cb3f0e7-d0ed-4f97-9de7-98f0dafd371f,2787.13,Paid,2021-01-12
2fb5572a-f54f-4593-b868-c28fd0b58609,4ff97ba3-e541-46ae-babf-06448da80d26,446.79,Pending,2021-03-31
30342839-56e6-4c4d-a828-5052bbe1a723,4efa5c56-30a1-404d-911d-1789bb3d72fc,986.47,Rejected,2020-11-15
30368f14-8246-4ebc-b902-f15c46cdcfcc,8ca85f99-3ce3-4ab6-961d-f6b64dcb48b4,3012.1,Rejected,2020-05-20
30379c8a-f806-4349-9b22-ab441ed3b494,c5db2f03-b976-4a85-9eb3-4f2109d68cb8,374.3,Rejected,
30502277-8a55-4b22-aa77-5224914c5be8,7091be7f-f143-4ff4-b9e5-9e4f1eaf8ee3,4354.55,Pending,2021-07-26
3055a183-9c6d-4712-adb4-93fbbc0f4e5c,174b8d74-d1e8-4174-afdc-2c0e9a921e64,12696.39,Paid,2024-09-23
3069b424-142c-4378-b9c0-5f4cde594b59,a5be6714-652b-4dfc-9f02-164bd21bf8f8,1091.38,Pending,2024-05-24
307b9cde-7ff9-42b8-86e0-4e6deab69e6c,621718b8-ddb1-42fe-83e3-82c4a1ebdb11,2742.62,Pending,2024-05-09
309818b4-995c-46f2-8ef2-5ab5a2bcdaec,73bc5ad5-ead4-4abd-a63c-5c9f0c49b752,110.68,Paid,2020-11-08
30b58865-acc3-4f3d-ab98-adc50e38b3b6,88c74369-33d1-440a-b817-cc6488cb3ead,4651.39,Paid,2021-05-11
30cf2d67-7f47-40d1-9177-eda538e2ecbf,c29897f0-d766-448c-a80b-ffa5f1c84b5f,4462.6,Pending,2020-11-09
30e000d9-c671-49db-9803-a4232a96c6dd,09a52d87-de51-48de-8494-77c5ba047b88,1023.33,Rejected,2022-08-16
30f9a7c7-b151-43e8-a130-ca4765d47e2c,cae2f895-276f-45e9-beb6-442258933bdc,2597.52,Pending,2022-08-26
30fcaebf-07fd-46e4-a055-f28e5c710e7d,9ad0e9b2-4fae-4714-9fb8-5ceae5578449,3474.88,Rejected,2023-02-04
3114c84c-d655-4610-97ec-45c3572035de,b1283989-8fed-4cb8-bb50-7194fa842509,3610.63,Pending,2023-06-22
3124a870-fda7-45f1-a011-cf0be0e10938,ad761bf3-dfc5-4c19-a74b-fb21a8506623,565.64,Pending,2020-01-23
31281a41-e9d1-44ff-9d53-7c725f03e726,993a1eca-e49b-4e50-8d7b-7036bd4ab995,57.38,Pending,2020-01-01
314cf0f1-f94c-48a8-918a-50dde8028380,3ee57f23-dacc-491b-9462-0500e9286c4e,4977.62,Paid,2021-01-08
316ce8a9-5d41-4c85-828d-fee8692d1cb9,316aab5f-a672-4d6b-830e-3ebee2157a12,1702.49,Paid,2023-12-05
3182009d-5a9b-4ccb-87f2-aa6601f56864,9394e23e-f63c-439f-af88-f543047752b5,4909.17,Paid,2021-04-21
31b66eb3-2023-4632-a80a-62a9976e5794,429a8485-a067-485e-aae1-eeeb23d9e1a8,1874.62,Pending,2023-04-11
31bbba1c-3709-4c3b-bb61-bb5d60ad4751,b58179b8-0df6-4332-b2c0-fea22417698d,2996.08,Pending,2021-04-12
31daa867-574c-4c52-888b-75e3c5b9326c,d63ff904-d58b-44e5-b0e9-01bb70b6bf8c,382.36,Paid,2019-12-10
31e3b194-0cac-4c2a-a0d7-92233198a3c9,25ba0197-4c10-48c8-ae73-5313eed69228,3361.36,Pending,2023-06-21
31e8bbc0-2ece-496e-8f73-850b10c3c1d8,66c787b7-5bf2-4ca4-827b-466d688d4b37,2666.13,Paid,
31ff881f-3ce4-46aa-a2c3-92725bdeaab2,73a1c3d7-2b62-44b4-92e8-bd4b52cdf4a3,961.03,Pending,2021-05-17
321edbfe-26bd-4482-968f-2128c3177f9e,2c979af1-6127-452c-84f0-f9de87d03622,712.95,Pending,2024-04-01
322851d7-17e1-4e0a-b8d3-5e80bdab60d8,9305cba6-91e4-4fc3-995f-a8ef885ef7fb,354.64,Rejected,2021-02-14
32413509-8dc4-4287-8c76-5799c3a581df,81c93335-0d3e-4d87-82be-01afe589399c,3554.74,Pending,2022-01-21
325302c3-aa3d-48f5-9a99-e19e83761910,702e2fd3-8ae9-4761-a00c-703f71c56314,1599.47,Pending,2023-01-23
3272e9ae-835f-4909-bbfd-ab24aab87250,bad636dd-dd5f-4a7f-b3e1-51ff28797f73,3632.49,Rejected,2023-01-10
327dee6a-8456-4942-8103-c199c701cb2c,9025a496-3e05-40f4-a55e-8bafedaebaf3,2114.11,Rejected,2023-08-22
3294fe69-9379-4a46-92aa-a04d263d850c,e1a5abff-dfe9-44e9-8b59-8447cb844b3b,787.67,Pending,2021-01-08
32b4dfa9-7281-4ac8-8d76-d9694af3fe3f,a35143ed-1135-40a9-bb65-1d0e347ccbff,971.99,Pending,2020-09-12
32bc3389-de21-4bdf-8985-f3a78e2c6c5d,3ef9ab62-4b93-4447-97a7-4d50b33ef62f,4315.73,Pending,2024-06-02
32f1b9d3-97dd-45aa-8a25-5634354521a6,129ae362-5fa7-4e9e-b673-4efd5facff92,4368.96,Rejected,2024-05-26
32f5e101-3f53-43ea-a58d-7c79d1bdc687,d362c4ac-413f-4ceb-b4fa-b491c54bf092,3402.37,Paid,
331de2d3-09f8-4d3f-8593-bfbf0218f8ba,ea1f5785-d90d-4a55-aee0-60d2200ded10,1021.05,Rejected,2024-02-04
33561ff3-2c13-44c4-84fc-8c04d3884f6a,90dcb881-129f-4d1d-8728-5b6b013de435,3614.65,Rejected,2022-10-17
337b4b8f-cf32-4d6c-bea6-7b50f145390b,aa47cced-eff7-4590-af2c-686b5de9b694,4941.43,Paid,2023-12-09
33988a05-e13b-4993-8092-d90f4803dfed,b7f6332f-9697-4580-92f4-0020b201d98a,1513.35,Rejected,2022-06-03
33ad48ff-4938-4a22-8abf-f2593e2f6a9f,4872c53f-77f6-4fbd-807c-66fca2844bcc,750.01,Paid,2023-06-03
33b9fbb0-ee7e-4deb-be2e-27380e4ab5dc,0e3f5ef6-b011-47d2-bbd7-707cd640a740,4500.97,Pending,2021-02-14
33bad2d7-6fd7-4219-b434-73008dc1c2c0,4938ffbf-4274-4f90-9513-30cab2842f46,3330.76,Rejected,
33c89bcd-d1f0-4418-9c4e-548cf7336bab,bdf87cf1-69f5-49bc-98cc-e7124598129f,13583.2,Rejected,2022-02-28
33d60162-bd6c-4d0f-b9f0-f931ab52fe0d,56dc0e35-80bb-43a6-994b-cee0d71fe9b0,930.25,Pending,2022-07-09
33e65dbf-b841-487c-82ef-497ca2f74862,d16b69b3-c198-4992-a4d6-ff9b58f450ba,467.9,Paid,2020-07-04
33ec5ac7-b924-405c-9bb6-c783f8a76671,65f1fb3d-d3f4-49fc-bb03-916f1f57fb02,4194.82,Rejected,2024-10-31
33f4c0e3-77a3-40f8-8f9e-51f2ca9c4573,ca7de2ea-5eb1-403f-add3-74876c117902,3592.12,Rejected,2023-10-15
33fd2656-cccc-4844-aa68-fae1ab88c5ce,e00684f9-9786-441c-aa45-9b36d3f7d97a,2713.05,Pending,
340343dc-0333-45e6-94ea-b8afa5a17582,c7ca5852-8818-4c7c-852f-e14540a2c50e,3290.33,Paid,2021-06-06
346d7171-692d-413f-a455-d245e5bd9ed5,c19b0e4a-7488-47c2-a04b-d2c912e7943d,2943.9,Pending,2020-11-19
34762f35-ff6e-4933-80b9-4e44b8308f9c,70286708-e860-4010-bd33-14b089600abf,2206.83,Pending,
348394dc-4448-4c9a-bc09-bb35d9af098a,cd08e61f-21a3-4a7b-aa36-b5a425c7b200,3796.95,Pending,2022-09-25
34a8415b-49dd-49b4-aabd-ca03cf5706c9,e115dc0f-f871-4e0b-9eaa-83e580e068cd,2840.36,Paid,2022-09-19
34addfd1-586d-4392-848c-ebce3edcff02,79afce64-dcba-4a24-9db3-611bb2b703ee,329.39,Paid,2024-01-12
34bd4187-5a63-4c0a-bc06-88d26496bfa1,3f28c8a0-155b-4374-810c-2350897ede12,4536.99,Pending,2024-03-04
34d480fc-dea5-4498-b61e-0e9c0a4dcf8e,9cbbb689-4a4e-4245-837e-8b16666c6281,4920.23,Pending,2022-11-15
34d79777-cce4-4ded-9a05-364bc0197f43,a166589f-6da1-423a-a7da-ffd7ce3baf02,314.2,Pending,2021-01-17
34da2294-a36b-4b17-9cd9-c09d79a73b1c,338dd639-30a8-4e2e-b738-3c0a21fed0ec,3426.68,Paid,2019-05-12
34db302d-d678-4caf-80b8-4b71c7f4edab,821a4411-79fe-4fd3-9ba2-5bffe2a8e552,1678.82,Paid,2020-06-24
34dceec6-78a7-4491-bd93-19a04ae71995,5daeaf98-79fa-4e98-a9b3-b7e8a90dee3b,4263.85,Rejected,2020-02-03
3506bc46-a57a-4a8d-a60c-157d5314fdbf,65df9f76-341a-4995-a5f8-dae62286a5fc,1645.93,Pending,2020-07-03
350957e6-c823-4b45-a144-c507b093ff35,d514c015-aefb-4ce4-99f9-b9d745504e1a,1396.45,Rejected,2023-04-23
350989d5-4886-4c9e-8044-fb68f5a1ced3,5ad73f7f-74fd-45e7-b8ef-7112ec88d3a0,2798.06,Rejected,2024-06-24
350bb0e0-0c40-459c-a1bb-5a79ffcff693,092b172b-2a07-48c7-8b41-b1e6b3dc73a1,334.13,Rejected,2021-03-25
350d01e5-0c34-4337-96b1-d384b88bcfc0,efbfa427-d145-4362-8f5f-5f9c245715f1,2762.86,Paid,2022-10-01
35312b45-c5f6-405f-b8f1-167c600d159e,dfeeea72-f4a6-4ba8-affb-3ff2e3965424,1389.61,Pending,2024-05-03
356fb96a-4abd-4f50-81de-0e0a27c6953b,6c94eb79-65bd-408e-92af-a455e2f360a0,1521.34,Rejected,2022-08-06
35758221-6df9-4049-b1aa-ef26ce35dec6,d0b0a3cc-48cb-484b-8048-b218517bcabe,1875.82,Rejected,2024-04-21
357c8c69-feb3-4fd7-9f32-4633ab560af0,fab7de44-97e1-4dcd-85be-5302435f69b1,494.02,Rejected,2022-01-29
35885fc0-68df-479d-9ff0-83c5afab85b4,0e8d1a95-926e-4fc5-b5ef-901b60f65f45,2902.24,Pending,2023-03-23
35a940a2-cc3b-4169-9cbb-45865ff5f33d,44da24ad-6bb4-4e7b-9509-70ad392c145f,615.19,Rejected,2023-02-09
35ac0b09-4b7e-4dc6-ae03-5cd2ea49b3de,cd4ac166-5e7f-49b4-bb22-2a60100bea70,4429.94,Rejected,2022-06-24
35b259d7-7abb-46c0-a88c-eff1aeac9ff5,1d160f2f-87db-4508-83ab-8f3b4eaad2c2,1153.35,Pending,2022-02-01
35b82f87-a7da-4fe2-96e6-ba5e82951f2f,2c165873-c5b5-4ade-9f9d-f97bf31685e4,3217.22,Paid,
35d18a9c-a5b1-4aa7-a451-0b6cb120cb52,94567228-e2ef-445a-a78e-9c812ede5e08,1016.71,Rejected,2023-02-21
35d77f3c-181c-492f-80d8-081f4d24c2f6,b1e26055-c4b4-4e57-8fd8-6a22b13cb857,2034.59,Pending,2020-03-16
35d94ce3-63dc-4000-a8d2-97d4ebc3150c,2bfb3657-c8df-4cad-8c5c-4e89e76fa9d8,1485.41,Rejected,2023-10-05
35e91a48-ec12-46b9-8cb5-be3644d7e1c9,5d365680-be8b-4889-b9fb-c46ca3df11ac,17665.6,Pending,2024-05-26
